,img,label,text,caption,gen
2693,img/63207.png,0,a rare photo of obama's birth,two officers are smiling and holding his paintings,tie and tie and man and suit and man and shirt and nose and shirt and ear and people and head
2694,img/63217.png,0,when you're facetimeing and accidently fall down the stairs,a woman trough a cliff hair oval hair holds a stoves oval hair,nose and eye and eye and hair and face and eye and hair and eyes and lips and eye and hair
2695,img/63281.png,1,muslims muslims,three men in uniforms posing for an commuting man hanging and gray pants,hat and nose and man and man and mustache and tie and man and ear and man and man and man
2696,img/63289.png,0,captives being brought on board a slave ship on the west coast of africa,a vintage photo of a group of boys in a black and white photo of a group of people standing in he yard holding umbrellas with a lot of elephants,"hat and shorts and hat and shorts and man and shorts and hat and hat and skateboard,skate board and skateboard,skate board and shorts"
2697,img/63290.png,0,everyone else's butt vs my butt,a woman laying on a tennis court,pocket and hair and jeans and building and building and woman and building and back and building and hair and pocket
2698,img/63295.png,1,why isn't my drain working? probably cause the pipe's black,two men and a woman standing into a cucumber day changing another cake out of a bowl in front of a toaster oven,basket and man and man and mouth and hair and hand and wall and woman and woman and man and woman
2699,img/63412.png,0,when duty calls!,a group of an image of two women dressed in group military with their riders for wharf of winter clothes,helmet and pants and helmet and belt and helmet and man and pants and pants and camera and helmet and man
2700,img/63415.png,0,when the pope addresses the people he does it with a smile,a picture of a man is medical another wearing hanging and chair and sitting in front of a photo,ear and man and man and man and hair and building and glasses and shirt and sky and shirt and man
2701,img/63417.png,0,joe: you were a mistake curious george obama: you'll be a bigger one creepy joe,two men standing next to each other one of the bouquet utensils bouquet seen why clothes and bouquet on a table full of them on stage as a decorative vase dropping multi batter rear,man and man and man and hair and chair and man and man and rose and man and leaf and lamp
2702,img/63418.png,0,damn! who am i gonna have to fuck to get this fixed,a fat black and white cat are eating it,ear and ear and ear and ear and eye and eye and eye and eye and leg and eye and paw
2703,img/63510.png,0,"for heaven's sake, somebody get her more barbecue sauce",this man and man standing in a white racing shirt is eating a prepping of a piece of pizza,hand and hand and teeth and eye and hair and eyes and nose and hair and hand and hand and ear
2704,img/63517.png,0,they will have a surgery soon,a woman lamppost together talking and one is taking device of them while dressed as came incoming is smiling,nose and nose and hand and nose and eye and eye and face and shirt and watch and woman and eye
2705,img/63524.png,0,islam is a religion of peace if you don't agree then you're ignorant,the man posing with a pole holding food,man and man and shirt and nose and teeth and mouth and hand and man and hand and teeth and hair
2706,img/63548.png,0,we said we would never forget why are you voting them into our governement?,a person is holding white dilapidated up the same room,face and shadow and teeth and nose and eyes and eyes and eye and eye and shadow and face and tie
2707,img/63572.png,0,it's peanutbutter jelly time!!!!,the man is a man is holding two slices of bread on a table,"table and table and sauce and table and table and table and sauce and crust and wall and hot dog,hotdog and sauce"
2708,img/63580.png,0,great at making martinis terrible at stealing tambourines,a man standing near the glass of coffee on top,glass and man and glass and hair and stem and hair and glass and man and glass and stem and man
2709,img/63581.png,0,wants you to accept him for being a girl couldn't accept himself at birth,a woman standing about to faces smiling while holding her cell phone,eyes and hair and nose and eyebrow and face and forehead and hair and hair and eye and eyes and nose
2710,img/63587.png,0,"enemies. was i right?! surrounded by perverts and now, you are bankrupt, after wwii, i said 'we defeated the wrong enemy.'",an old photo of a group of people gathered around,hair and cake and woman and table and cake and woman and ceiling and tray and woman and wall and shirt
2711,img/63594.png,0,new dishwasher came in today missing a few parts though .,a train has event tile appliances in large kitchen,ceiling and shirt and dishwasher and sign and dishwasher and woman and floor and man and kitchen and handle and handle
2712,img/63709.png,0,i love pudding pudding my dick where it doesn't belong,the woman is wearing glasses and a tie,man and ear and shirt and nose and ear and glasses and eye and eye and teeth and eye and face
2713,img/63715.png,0,this cat is getting raped tonight,a sleeping black bear walking through the <unk>,mouth and mouth and mouth and mouth and dog and mouth and dog and mouth and head and mouth and dog
2714,img/63718.png,0,i should not be expected to pledge allegiance to any country including america dem representative ilhan omar quote,two men with a man sitting,ceiling and light and watch and necklace and watch and light and ring and watch and button and hand and watch
2715,img/63720.png,0,i dont like sandwiches . oh well nevermind ..,a woman standing under a display of taste are smiling,hair and hair and shirt and woman and hair and sandwich and woman and hair and nose and onion and mouth
